TILEID,PROGRAM,SURVEY,PETALID,H,N_GAL,N_STAR,N_QSO,N_GOOD_Z
20728,bright,main,6,0.9885577397609915,266,79,4,349
20728,bright,main,7,0.9847536412169763,251,82,3,336
20728,bright,main,8,0.9934109251510976,329,86,2,417
20728,bright,main,9,0.9865666299584687,313,92,7,412
21072,bright,main,0,0.993915096964077,296,134,8,438
21072,bright,main,1,0.9939376516426919,262,132,10,404
21072,bright,main,2,0.9932891537252908,304,125,3,432
21072,bright,main,3,0.9946746456542481,281,116,5,402
21072,bright,main,4,0.9958085619903512,315,88,6,409
21072,bright,main,5,0.9950219633332986,311,100,1,412
21072,bright,main,6,0.9933364822961216,293,72,2,367
21072,bright,main,7,0.9900192073100619,242,111,0,353
21072,bright,main,8,0.992784796689784,314,111,5,430
21072,bright,main,9,0.9919802680965183,286,147,1,434
1824,dark,main,0,0.9929249272252703,276,24,75,375
1824,dark,main,1,0.9952537258604118,227,34,68,329
1824,dark,main,2,0.9898423043333887,246,26,98,370
1824,dark,main,3,0.9925984847725906,258,18,76,352
1824,dark,main,4,0.992814870398603,260,16,85,361
1824,dark,main,5,0.9952514479560121,237,15,63,315
1824,dark,main,6,0.9909497328577983,221,19,69,309
1824,dark,main,7,0.9909862085622296,237,12,41,290
1824,dark,main,8,0.9885202633413208,267,18,74,359
1824,dark,main,9,0.9884340227610051,277,25,77,379
21193,bright,main,0,0.993517240165717,342,50,4,396
21193,bright,main,1,0.9904235326200926,307,47,9,363
21193,bright,main,2,0.9909070405254999,318,65,7,390
21193,bright,main,3,0.9913997384443914,310,53,2,365
21193,bright,main,4,0.9857003082013085,323,53,3,379
21193,bright,main,5,0.9857003082013085,323,53,3,379
21193,bright,main,6,0.9907987896472296,294,40,4,338
21193,bright,main,7,0.9834261883496106,276,42,1,319
21193,bright,main,8,0.9938755267728112,313,79,5,397
21193,bright,main,9,0.9907011163301854,365,45,5,415
20816,bright,main,0,0.9904651899769363,367,65,4,436
20816,bright,main,1,0.9920854381024728,310,89,4,403
20816,bright,main,2,0.9887492630327773,331,100,1,432
20816,bright,main,3,0.9938816351136869,303,97,1,401
20816,bright,main,4,0.996108906235763,300,108,2,410
20816,bright,main,5,0.996108906235763,300,108,2,410
20816,bright,main,6,0.9933114258658157,271,98,5,374
20816,bright,main,7,0.9847735105968541,257,95,3,355
20816,bright,main,8,0.9946972662244571,349,75,5,429
20816,bright,main,9,0.9921891961060255,360,68,3,431
21700,bright,main,0,0.9943290289172895,273,168,3,444
21700,bright,main,1,0.9896744307290181,256,143,7,406
21700,bright,main,2,0.9928826996392225,285,142,7,434
21700,bright,main,3,0.9881408047016645,270,127,6,403
21700,bright,main,4,0.9934150800638947,299,100,5,404
21700,bright,main,5,0.993211391536303,284,121,9,414
21700,bright,main,6,0.9953807819560252,227,141,2,370
21700,bright,main,7,0.9936017960668975,222,144,4,370
21700,bright,main,8,0.9912953577002668,221,206,2,429
21700,bright,main,9,0.9956946271862779,278,150,5,433
20899,bright,main,0,0.9921611159808248,346,90,6,442
20899,bright,main,1,0.9876378653636452,335,60,7,402
20899,bright,main,2,0.9964591644846545,344,79,5,428
20899,bright,main,3,0.9929884136616998,312,83,5,400
20899,bright,main,4,0.9944209237245918,317,88,4,409
20899,bright,main,5,0.9891250172907872,317,94,3,414
20899,bright,main,6,0.9881939753917555,292,77,2,371
20899,bright,main,7,0.9921057927051439,291,74,3,368
20899,bright,main,8,0.9941229685906054,343,82,2,427
20899,bright,main,9,0.992633596147468,341,81,8,430
20931,bright,main,0,0.9955304625598224,361,78,4,443
20931,bright,main,1,0.9910895734216119,315,84,2,401
20931,bright,main,2,0.9940596917360396,352,75,5,432
20931,bright,main,3,0.994711168037281,327,71,3,401
20931,bright,main,4,0.9913482394833372,320,79,5,404
20931,bright,main,5,0.9930384438078221,356,53,4,413
20931,bright,main,6,0.987810463892909,321,45,2,368
20931,bright,main,7,0.9948026697157007,306,59,2,367
20931,bright,main,8,0.9916801743558669,331,90,2,423
20931,bright,main,9,0.9907249754026903,334,89,4,427
21672,bright,main,0,0.9911212787162316,326,113,1,440
21672,bright,main,1,0.9879714289043482,276,122,5,403
21672,bright,main,2,0.9959679400866803,335,99,1,435
21672,bright,main,3,0.9903126586146466,294,100,4,398
21672,bright,main,4,0.9959052761876855,299,106,4,409
21672,bright,main,5,0.9984907311234645,318,92,4,414
21672,bright,main,6,0.9924206177658992,279,89,3,371
21672,bright,main,7,0.993232583443492,225,142,3,370
21672,bright,main,8,0.9938291193919169,271,152,4,427
21672,bright,main,9,0.9952576728362995,281,150,3,434
21070,bright,main,0,0.9946171874776303,336,97,1,434
21070,bright,main,1,0.990677127806631,309,90,4,403
21070,bright,main,2,0.9909260162929914,327,102,4,433
21070,bright,main,3,0.991641837746222,296,99,6,401
21070,bright,main,4,0.9939294951516976,316,87,3,406
21070,bright,main,5,0.9940047353401301,303,107,2,412
21070,bright,main,6,0.9851327164574586,278,93,2,373
21070,bright,main,7,0.9893011332259951,268,95,2,365
21070,bright,main,8,0.9910819270450164,316,108,4,428
21070,bright,main,9,0.9944085458432527,329,94,3,426
20503,bright,main,0,0.9931593297549411,337,103,3,443
20503,bright,main,1,0.9928392068427744,312,90,3,405
20503,bright,main,2,0.9951680732204262,331,96,3,430
20503,bright,main,3,0.9941581723968378,301,94,3,398
20503,bright,main,4,0.9842639959902239,307,93,4,404
20503,bright,main,5,0.9904133761281217,339,70,1,410
20503,bright,main,6,0.9953015917118213,308,59,2,369
20503,bright,main,7,0.9929666243362261,288,60,7,355
20503,bright,main,8,0.9956993106475037,356,64,7,427
20503,bright,main,9,0.9919054535713737,344,77,5,426
22440,bright,main,0,0.9968286430037333,293,144,1,438
22440,bright,main,1,0.9935387085252935,270,126,5,401
22440,bright,main,2,0.9832674316167016,242,188,3,433
22440,bright,main,3,0.9921032693140366,236,164,2,402
22440,bright,main,4,0.98942693774859,225,184,1,410
22440,bright,main,5,0.99153944101134,284,126,3,413
22440,bright,main,6,0.9902853738285929,286,83,4,373
22440,bright,main,7,0.993768955445339,256,108,4,368
22440,bright,main,8,0.9927574713603556,335,82,4,421
22440,bright,main,9,0.992461681367359,302,117,2,421
20508,bright,main,0,0.9934098469883076,349,93,5,447
20508,bright,main,1,0.9919091329782704,310,90,1,401
20508,bright,main,2,0.9889288542006118,328,106,1,435
20508,bright,main,3,0.9909189897938602,317,78,2,397
20508,bright,main,4,0.9829257284212369,303,103,2,408
20508,bright,main,5,0.9948898386888951,300,107,4,411
20508,bright,main,6,0.990002522206028,286,83,3,372
20508,bright,main,7,0.9871138235989381,291,71,3,365
20508,bright,main,8,0.9918982127922013,352,71,4,427
20508,bright,main,9,0.9934185651279528,310,117,3,430
20902,bright,main,0,0.9935873519391726,334,99,5,438
20902,bright,main,1,0.9846708047339119,314,87,4,405
20902,bright,main,2,0.9909799755015821,350,77,7,434
20902,bright,main,3,0.991669152078802,321,80,1,402
20902,bright,main,4,0.9883607152365481,347,62,1,410
20902,bright,main,5,0.9917177644395787,341,61,3,405
20902,bright,main,6,0.9947564037509598,293,73,4,370
20902,bright,main,7,0.99315556223125,272,90,6,368
20902,bright,main,8,0.9895424344514606,344,79,4,427
20902,bright,main,9,0.9920523893088592,367,65,4,436
20223,bright,main,0,0.991281229023959,354,72,5,431
20223,bright,main,1,0.9948031727226286,332,66,3,401
20223,bright,main,2,0.9904955097630255,368,59,5,432
20223,bright,main,3,0.9923013955749113,307,82,2,391
20223,bright,main,4,0.9900377837307269,331,69,4,404
20223,bright,main,5,0.9909230688037334,331,70,6,407
20223,bright,main,6,0.9857269273686149,277,88,3,368
20223,bright,main,7,0.9944964546069561,278,82,2,362
20223,bright,main,8,0.9908974733834742,318,97,4,419
20223,bright,main,9,0.9942178025132516,324,103,3,430
20299,bright,main,0,0.9873141073744394,286,149,5,440
20299,bright,main,1,0.9953874552379262,289,111,4,404
20299,bright,main,2,0.9900828994222186,293,126,8,427
20299,bright,main,3,0.993926085134188,299,82,12,393
20299,bright,main,4,0.9920102823724429,316,87,4,407
20299,bright,main,5,0.9913054210686243,316,93,2,411
20299,bright,main,6,0.9926563744663812,284,78,5,367
20299,bright,main,7,0.9908071028508136,278,81,7,366
20299,bright,main,8,0.9950973222133719,299,118,8,425
20299,bright,main,9,0.9935440314864481,315,115,2,432
20397,bright,main,0,0.9909822258182626,339,101,3,443
20397,bright,main,1,0.9939633262384838,315,92,0,407
20397,bright,main,2,0.995029443917152,348,83,2,433
20397,bright,main,3,0.9939610674294184,306,89,5,400
20397,bright,main,4,0.9832290134711067,338,66,3,407
20397,bright,main,5,0.9941477004579421,334,79,1,414
20397,bright,main,6,0.9888610329252185,306,56,6,368
20397,bright,main,7,0.9917639656207342,301,65,3,369
20397,bright,main,8,0.989365464460479,319,93,5,417
20397,bright,main,9,0.9970291142214817,327,106,2,435
20310,bright,main,0,0.9950254578519236,312,128,3,443
20310,bright,main,1,0.9916832969243434,269,133,5,407
20310,bright,main,2,0.9902839599485184,290,138,2,430
20310,bright,main,3,0.992202566701828,268,128,5,401
20310,bright,main,4,0.9948743891054614,311,94,0,405
20310,bright,main,5,0.9940143718791921,304,103,5,412
20310,bright,main,6,0.9866594966414594,257,114,2,373
20310,bright,main,7,0.9961190468624292,227,130,3,360
20310,bright,main,8,0.9899658368885856,296,125,3,424
20310,bright,main,9,0.9922944121687752,306,123,2,431
20303,bright,main,0,0.9955348910916917,349,84,5,438
20303,bright,main,1,0.9900649217576969,311,89,5,405
20303,bright,main,2,0.9904814048039113,303,125,6,434
20303,bright,main,3,0.9900541109322547,262,136,2,400
20303,bright,main,4,0.9860436394461204,263,142,2,407
20303,bright,main,5,0.9860593349216981,278,128,6,412
20303,bright,main,6,0.9923362953816974,284,86,3,373
20303,bright,main,7,0.9938901446724142,292,74,3,369
20303,bright,main,8,0.9958696429814641,303,120,6,429
20303,bright,main,9,0.9921152075297202,327,100,3,430
20302,bright,main,0,0.9937519740023975,376,60,4,440
20302,bright,main,1,0.9924522302714269,312,82,6,400
20302,bright,main,2,0.9940721679989551,336,88,7,431
20302,bright,main,3,0.9934076114163706,301,91,4,396
20302,bright,main,4,0.9940519490653906,309,96,3,408
20302,bright,main,5,0.9936405487120173,315,93,7,415
20302,bright,main,6,0.9855385157895812,283,83,5,371
20302,bright,main,7,0.9934350593072678,304,59,4,367
20302,bright,main,8,0.9912141440389557,334,85,4,423
20302,bright,main,9,0.9926340514545634,326,101,3,430
20415,bright,main,0,0.994174340046562,326,119,1,446
20415,bright,main,1,0.9890010370809227,301,98,6,405
20415,bright,main,2,0.9930205706825959,319,112,1,432
20415,bright,main,3,0.9952977392496765,320,68,8,396
20415,bright,main,4,0.9929892175914233,321,80,4,405
20415,bright,main,5,0.9915281075291609,323,89,2,414
20415,bright,main,6,0.990306865482169,314,53,3,370
20415,bright,main,7,0.9911982044710322,286,78,3,367
20415,bright,main,8,0.9888228595878354,306,118,2,426
20415,bright,main,9,0.9948415785841976,317,104,11,432
20298,bright,main,0,0.9946924990692737,361,69,5,435
20298,bright,main,1,0.9921733055879867,314,80,5,399
20298,bright,main,2,0.9917222829031296,315,114,4,433
20298,bright,main,3,0.9909560464070498,288,109,4,401
20298,bright,main,4,0.9902263866506015,286,113,6,405
20298,bright,main,5,0.9898662912886836,269,142,4,415
20298,bright,main,6,0.9904067152409967,274,98,1,373
20298,bright,main,7,0.9916762915825915,283,83,4,370
20298,bright,main,8,0.9952751608512258,312,110,4,426
20298,bright,main,9,0.9927980207101508,335,84,9,428
20400,bright,main,0,0.9926745413091855,343,88,5,436
20400,bright,main,1,0.9909069833115532,299,99,4,402
20400,bright,main,2,0.9862462573373783,326,109,3,438
20400,bright,main,3,0.9913978133705916,309,88,2,399
20400,bright,main,4,0.9914681736474571,320,85,4,409
20400,bright,main,5,0.9948161952463686,354,55,7,416
20400,bright,main,6,0.9932044425174053,292,71,3,366
20400,bright,main,7,0.9905189663852052,283,84,4,371
20400,bright,main,8,0.9874793618182391,329,88,8,425
20400,bright,main,9,0.9967331525810612,356,73,4,433
20401,bright,main,0,0.9919007651664382,312,123,5,440
20401,bright,main,1,0.992972490143047,308,95,4,407
20401,bright,main,2,0.9913637598198873,326,103,7,436
20401,bright,main,3,0.9920611375043278,320,77,2,399
20401,bright,main,4,0.989732603722545,336,68,5,409
20401,bright,main,5,0.9936476092305003,338,72,2,412
20401,bright,main,6,0.995122166547302,283,91,0,374
20401,bright,main,7,0.9872526141119439,284,77,5,366
20401,bright,main,8,0.9929320182688998,299,126,2,427
20401,bright,main,9,0.9913624999116865,313,116,2,431
20390,bright,main,0,0.9924523608713787,341,95,3,439
20390,bright,main,1,0.9927191995359838,297,102,4,403
20390,bright,main,2,0.9943642817243593,350,80,4,434
20390,bright,main,3,0.9846965696366959,302,95,5,402
20390,bright,main,4,0.9898115445564886,334,70,2,406
20390,bright,main,5,0.9915846029239515,327,84,5,416
20390,bright,main,6,0.9857378988032643,282,87,3,372
20390,bright,main,7,0.9943834492944469,269,91,8,368
20390,bright,main,8,0.9888368018651823,296,129,2,427
20390,bright,main,9,0.9947140879266044,331,90,8,429
20506,bright,main,0,0.9920225119106074,337,97,3,437
20506,bright,main,1,0.9904505073307501,306,92,3,401
20506,bright,main,2,0.9882288698458697,312,109,2,423
20506,bright,main,3,0.9947952572954273,298,89,9,396
20506,bright,main,4,0.9925430656898134,304,99,5,408
20506,bright,main,5,0.9922810572394162,344,72,0,416
20506,bright,main,6,0.9900985785310307,274,93,4,371
20506,bright,main,7,0.9893524614751769,265,96,4,365
20506,bright,main,8,0.9957184705293446,332,89,2,423
20506,bright,main,9,0.9900991901739529,308,116,6,430
2677,dark,main,0,0.9937184473773146,242,14,60,316
2677,dark,main,1,0.9905854651760757,197,14,41,252
2677,dark,main,2,0.9905824871907172,242,15,66,323
2677,dark,main,3,0.9887793357101686,247,15,85,347
2677,dark,main,4,0.9906840861318041,262,19,61,342
2677,dark,main,5,0.9948609743400441,284,15,63,362
2677,dark,main,6,0.9858771495589044,250,14,57,321
2677,dark,main,7,0.9876884093139638,243,13,53,309
2677,dark,main,8,0.9924618452159069,241,11,59,311
2677,dark,main,9,0.9933480050696644,215,10,77,302
2782,dark,main,0,0.9815231128676297,250,18,35,303
2782,dark,main,1,0.9833286372797397,236,16,45,297
2782,dark,main,2,0.989294301522036,249,20,71,340
2782,dark,main,3,0.9921700819847229,262,12,53,327
2782,dark,main,4,0.9938723262889673,296,16,52,364
2782,dark,main,5,0.995341497271577,285,16,65,366
2782,dark,main,6,0.9881214062700294,244,17,61,322
2782,dark,main,7,0.9928821168490488,236,21,59,316
2782,dark,main,8,0.9834154183909355,302,24,53,379
2782,dark,main,9,0.9948886525453317,288,21,62,371
21676,bright,main,0,0.9951914281298639,255,174,6,435
21676,bright,main,1,0.9877152289695894,237,149,2,388
21676,bright,main,2,0.9937857455872503,304,117,6,427
21676,bright,main,3,0.9928670811678807,291,103,3,397
21676,bright,main,4,0.9901825809371985,257,138,2,397
21676,bright,main,5,0.9875767375353953,276,121,5,402
21676,bright,main,6,0.9867634929990619,243,117,2,362
21676,bright,main,7,0.9919647935886224,253,108,1,362
21676,bright,main,8,0.9910988044427793,257,149,1,407
21676,bright,main,9,0.9946794272909435,293,131,2,426
21996,bright,main,0,0.9884891240496307,376,48,4,428
21996,bright,main,1,0.9930876662748271,311,89,1,401
21996,bright,main,2,0.993787438633882,327,95,4,426
21996,bright,main,3,0.9915928472586513,274,129,0,403
21996,bright,main,4,0.9912350109979526,258,146,3,407
21996,bright,main,5,0.993998486510206,268,134,6,408
21996,bright,main,6,0.9942763395151388,221,146,2,369
21996,bright,main,7,0.9900742046873647,196,169,2,367
21996,bright,main,8,0.9928036934939889,322,85,3,410
21996,bright,main,9,0.9913966981490994,351,65,5,421
20417,bright,main,0,0.9916524711743634,381,58,1,440
20417,bright,main,1,0.9940285256162729,334,63,7,404
20417,bright,main,2,0.9937318610209185,338,83,6,427
20417,bright,main,3,0.9967595876949432,316,82,2,400
20417,bright,main,4,0.9946814332630308,321,87,1,409
20417,bright,main,5,0.9932551648501233,335,75,3,413
20417,bright,main,6,0.9972234062053601,273,101,0,374
20417,bright,main,7,0.9922449409451064,255,111,2,368
20417,bright,main,8,0.9957311861668368,336,90,2,428
20417,bright,main,9,0.9926821376176918,341,79,2,422
20505,bright,main,0,0.9911080571410466,364,72,3,439
20505,bright,main,1,0.9823434795615098,321,73,4,398
20505,bright,main,2,0.9953350545564067,351,67,9,427
20505,bright,main,3,0.9929234764320104,306,85,10,401
20505,bright,main,4,0.9895877632560374,297,105,6,408
20505,bright,main,5,0.9943524801650107,302,105,6,413
20505,bright,main,6,0.99418372728537,261,102,3,366
20505,bright,main,7,0.9938736018815749,276,81,5,362
20505,bright,main,8,0.9915319773478674,329,93,2,424
20505,bright,main,9,0.9860113599078631,356,70,7,433
21075,bright,main,0,0.9958160534435618,326,105,4,435
21075,bright,main,1,0.9948198735390843,291,104,4,399
21075,bright,main,2,0.9928855503542402,339,88,3,430
21075,bright,main,3,0.9968425218194105,309,82,8,399
21075,bright,main,4,0.9951838258550452,333,70,2,405
21075,bright,main,5,0.9940558426422033,332,74,3,409
21075,bright,main,6,0.9956596188485153,308,61,2,371
21075,bright,main,7,0.9930623470845718,299,60,4,363
21075,bright,main,8,0.9925666345156225,327,94,7,428
21075,bright,main,9,0.9868859295244313,307,125,2,434
22465,bright,main,0,0.9964417483034078,318,112,5,435
22465,bright,main,1,0.9934638981377456,237,157,4,398
22465,bright,main,2,0.9950295296215056,273,152,6,431
22465,bright,main,3,0.9908837077362841,273,122,2,397
22465,bright,main,4,0.9902606972899373,253,156,4,413
22465,bright,main,5,0.9938919257398969,266,135,6,407
22465,bright,main,6,0.9952409467441374,252,112,6,370
22465,bright,main,7,0.9932696805793412,228,131,6,365
22465,bright,main,8,0.989110267915461,314,108,2,424
22465,bright,main,9,0.9916954097425635,329,88,7,424
20896,bright,main,0,0.9926651039166687,370,52,3,425
20896,bright,main,1,0.9882972082873586,279,94,4,377
20896,bright,main,2,0.9941574135170262,336,92,3,431
20896,bright,main,3,0.9929442086150635,304,96,2,402
20896,bright,main,4,0.9901332330484901,327,76,5,408
20896,bright,main,5,0.9909405570797019,359,51,3,413
20896,bright,main,6,0.9889294570209275,300,70,4,374
20896,bright,main,7,0.9890370155736478,288,73,5,366
20896,bright,main,8,0.9942561569062125,359,66,2,427
20896,bright,main,9,0.9903443811872124,357,74,4,435
20410,bright,main,0,0.9886176588955757,396,40,5,441
20410,bright,main,1,0.9952234761508143,326,71,7,404
20410,bright,main,2,0.992949193271114,346,81,3,430
20410,bright,main,3,0.991794455377331,333,66,5,404
20410,bright,main,4,0.9941016831349115,332,71,2,405
20410,bright,main,5,0.9980102863686712,321,80,4,405
20410,bright,main,6,0.9943284554256628,311,60,0,371
20410,bright,main,7,0.9894314206479233,286,79,4,369
20410,bright,main,8,0.9915547957200234,346,83,1,430
20410,bright,main,9,0.9957825493409097,334,93,5,432
20394,bright,main,0,0.9903324932249713,299,138,4,441
20394,bright,main,1,0.9896943794715948,256,141,7,404
20394,bright,main,2,0.9869245876938544,327,102,4,433
20394,bright,main,3,0.98832981204208,319,80,1,400
20394,bright,main,4,0.9881796963661196,327,73,6,406
20394,bright,main,5,0.9862632992807612,351,63,2,416
20394,bright,main,6,0.9934636238180924,300,76,0,376
20394,bright,main,7,0.9926846817135491,265,99,3,367
20394,bright,main,8,0.9911454506945074,298,126,4,428
20394,bright,main,9,0.988624970997192,315,115,3,433
1775,dark,main,0,0.9944883916827914,296,12,86,394
1775,dark,main,1,0.9884995754303959,255,10,87,352
1775,dark,main,2,0.9830733136537054,270,14,93,377
1775,dark,main,3,0.9864497839007182,257,17,73,347
1775,dark,main,4,0.9835765804365134,261,12,80,353
1775,dark,main,5,0.994090109187912,247,17,91,355
1775,dark,main,6,0.9922030714862936,243,20,67,330
1775,dark,main,7,0.9919277308125417,232,14,81,327
1775,dark,main,8,0.9912694653230907,274,16,84,374
1775,dark,main,9,0.9915979848316051,261,20,99,380
20900,bright,main,0,0.9937149261813718,354,83,3,440
20900,bright,main,1,0.9910229914664506,326,68,4,398
20900,bright,main,2,0.9934552660022736,308,115,7,430
20900,bright,main,3,0.9939920479519616,285,111,3,399
20900,bright,main,4,0.9880363222401624,307,93,5,405
20900,bright,main,5,0.9938580789905909,337,76,0,413
20900,bright,main,6,0.9926283166911188,288,81,3,372
20900,bright,main,7,0.995569023022849,264,92,6,362
20900,bright,main,8,0.9946593657590039,350,67,6,423
20900,bright,main,9,0.9913907652517144,355,76,4,435
20511,bright,main,0,0.9910090281312292,329,109,5,443
20511,bright,main,1,0.9882026781290899,333,73,1,407
20511,bright,main,2,0.9945504523824836,366,67,5,438
20511,bright,main,3,0.9879786840910186,317,85,3,405
20511,bright,main,4,0.9919690364386018,323,92,1,416
20511,bright,main,5,0.9921838041581071,324,95,2,421
20511,bright,main,6,0.9936936121896877,257,109,3,369
20511,bright,main,7,0.9912847462766821,281,94,3,378
20511,bright,main,8,0.9960136296335879,317,106,5,428
20511,bright,main,9,0.9931829331016383,318,107,4,429
20921,bright,main,0,0.9944174405309776,379,64,1,444
20921,bright,main,1,0.9901962458283059,288,111,5,404
20921,bright,main,2,0.9897574581394394,350,82,6,438
20921,bright,main,3,0.9932116033462671,322,79,0,401
20921,bright,main,4,0.992240489994445,350,61,4,415
20921,bright,main,5,0.9924169423418295,352,65,2,419
20921,bright,main,6,0.994713411192544,312,58,1,371
20921,bright,main,7,0.9900434069283948,300,73,1,374
20921,bright,main,8,0.9854302108681502,355,76,2,433
20921,bright,main,9,0.9925219005671977,322,104,1,427
20510,bright,main,0,0.9937211925528463,358,83,1,442
20510,bright,main,1,0.9910101788858364,322,70,6,398
20510,bright,main,2,0.9917027650238183,354,80,1,435
20510,bright,main,3,0.9944082278833491,309,91,6,406
20510,bright,main,4,0.9958860701802054,320,85,4,409
20510,bright,main,5,0.9855808823029664,330,86,3,419
20510,bright,main,6,0.9916318620316127,272,95,1,368
20510,bright,main,7,0.9952978439820466,283,91,1,375
20510,bright,main,8,0.9951046737656153,331,99,2,432
20510,bright,main,9,0.9869458064090405,345,92,3,440
20514,bright,main,0,0.9889929931485447,369,55,5,429
20514,bright,main,1,0.995523862044373,333,61,5,399
20514,bright,main,2,0.9945033560728453,330,96,5,431
20514,bright,main,3,0.9946434315885391,285,107,5,397
20514,bright,main,4,0.9925325201760983,329,73,5,407
20514,bright,main,5,0.9951223426812397,313,96,3,412
20514,bright,main,6,0.9945222597256254,284,77,6,367
20514,bright,main,7,0.9848726015907098,267,89,6,362
20514,bright,main,8,0.995501795407503,326,100,4,430
20514,bright,main,9,0.9884707743115708,319,111,3,433
20922,bright,main,0,0.9902175032233533,379,58,1,438
20922,bright,main,1,0.995832970759836,317,80,3,400
20922,bright,main,2,0.9951715313052675,372,68,2,442
20922,bright,main,3,0.9896462290306534,335,63,2,400
20922,bright,main,4,0.9926905686756852,327,87,2,416
20922,bright,main,5,0.9862692555973235,338,71,3,412
20922,bright,main,6,0.9906207440642956,233,130,3,366
20922,bright,main,7,0.9940322151487485,270,97,6,373
20922,bright,main,8,0.9929162562440017,321,97,5,423
20922,bright,main,9,0.994060604531617,340,86,3,429
20895,bright,main,0,0.9920862459712797,328,110,5,443
20895,bright,main,1,0.9907769336981374,295,108,6,409
20895,bright,main,2,0.9929986553372236,339,98,4,441
20895,bright,main,3,0.9924732819700568,291,103,2,396
20895,bright,main,4,0.9953445866644136,322,89,5,416
20895,bright,main,5,0.9920910628533651,349,68,2,419
20895,bright,main,6,0.9907060026413171,304,67,2,373
20895,bright,main,7,0.9885313631670719,280,93,3,376
20895,bright,main,8,0.9921796814468459,325,100,6,431
20895,bright,main,9,0.9889116460154602,325,103,6,434
20407,bright,main,0,0.9880932390256232,363,74,4,441
20407,bright,main,1,0.9882776760948049,325,74,5,404
20407,bright,main,2,0.9936401890888794,349,98,1,448
20407,bright,main,3,0.9941491017938764,332,72,3,407
20407,bright,main,4,0.9948427137041277,335,82,2,419
20407,bright,main,5,0.9918928811295878,313,102,3,418
20407,bright,main,6,0.9956330878015275,302,74,0,376
20407,bright,main,7,0.9899358023344149,316,62,1,379
20407,bright,main,8,0.9932873886341114,341,93,2,436
20407,bright,main,9,0.9890803730272648,360,70,6,436
20926,bright,main,0,0.9948517944385314,351,90,4,445
20926,bright,main,1,0.9924268805376129,331,72,1,404
20926,bright,main,2,0.9951199508642421,363,70,3,436
20926,bright,main,3,0.9891588705041392,316,83,4,403
20926,bright,main,4,0.9946076790873103,310,103,4,417
20926,bright,main,5,0.9941079726275805,329,82,3,414
20926,bright,main,6,0.9874540794574094,300,65,6,371
20926,bright,main,7,0.9888499266738295,302,72,2,376
20926,bright,main,8,0.9924729606915456,345,83,2,430
20926,bright,main,9,0.993747144223101,376,62,2,440
21671,bright,main,0,0.9889593892915837,253,83,3,339
21671,bright,main,1,0.9895613364979211,336,58,3,397
21671,bright,main,2,0.995218440242505,360,76,4,440
21671,bright,main,3,0.9972923661623221,261,141,5,407
21671,bright,main,4,0.9917361230061408,298,119,1,418
21671,bright,main,5,0.9900204480481767,270,147,5,422
21671,bright,main,6,0.9851805908088871,278,93,1,372
21671,bright,main,7,0.9952778226962783,280,97,1,378
21671,bright,main,8,0.9927651373161006,313,113,5,431
21671,bright,main,9,0.9955975606119859,309,126,3,438
20211,bright,main,0,0.9925733228763689,356,88,3,447
20211,bright,main,1,0.99232960922479,336,70,1,407
20211,bright,main,2,0.9925050182003657,364,76,2,442
20211,bright,main,3,0.9937620025090474,347,54,2,403
20211,bright,main,4,0.9873362130638348,356,58,6,420
20211,bright,main,5,0.9843692483186199,348,72,2,422
20211,bright,main,6,0.9879836940197972,302,70,3,375
20211,bright,main,7,0.9947317599877751,311,64,2,377
20211,bright,main,8,0.9945600438530602,301,118,8,427
20211,bright,main,9,0.9932662485612749,345,92,1,438
20925,bright,main,0,0.9936993502691229,336,106,6,448
20925,bright,main,1,0.9900508042467466,293,101,3,397
20925,bright,main,2,0.9948183849837294,337,96,2,435
20925,bright,main,3,0.9788367403289037,156,50,3,209
20925,bright,main,4,0.9941586544867456,309,106,4,419
20925,bright,main,5,0.9969740613849291,312,99,8,419
20925,bright,main,6,0.9894255986100932,297,69,6,372
20925,bright,main,7,0.9928892254067014,287,80,4,371
20925,bright,main,8,0.9953238353755754,320,105,1,426
20925,bright,main,9,0.9936073223323107,312,115,4,431
20897,bright,main,0,0.9945175420292077,359,83,4,446
20897,bright,main,1,0.9946184363803608,291,115,1,407
20897,bright,main,2,0.994251046912817,311,129,0,440
20897,bright,main,3,0.9914367496994712,303,88,5,396
20897,bright,main,4,0.9928602587412158,302,113,6,421
20897,bright,main,5,0.9888469238596689,312,100,7,419
20897,bright,main,6,0.9916949923597178,256,110,6,372
20897,bright,main,7,0.9932654989453681,270,98,7,375
20897,bright,main,8,0.9956782072783658,336,91,5,432
20897,bright,main,9,0.9925261434660705,344,91,2,437
20388,bright,main,0,0.9831338369426248,319,123,4,446
20388,bright,main,1,0.9931767633134259,260,140,4,404
20388,bright,main,2,0.9956231989810497,304,130,8,442
20388,bright,main,3,0.9934092741886202,307,91,5,403
20388,bright,main,4,0.9968016568134891,298,113,5,416
20388,bright,main,5,0.9924731414277952,326,90,2,418
20388,bright,main,6,0.9922377574531412,285,87,2,374
20388,bright,main,7,0.9891604696362181,286,87,5,378
20388,bright,main,8,0.9927235666535995,352,73,6,431
20388,bright,main,9,0.9953301750708877,356,74,4,434
20069,bright,main,0,0.9949877785414238,323,122,3,448
20069,bright,main,1,0.9893668372069545,292,103,3,398
20069,bright,main,2,0.9875388305253116,327,105,4,436
20069,bright,main,3,0.9930783591232751,301,95,3,399
