TILEID,PROGRAM,SURVEY,PETALID,H,N_GAL,N_STAR,N_QSO,N_GOOD_Z
21184,bright,main,0,0.9548345367594003,364,56,4,424
21184,bright,main,1,0.9699706114481356,325,55,2,382
21184,bright,main,2,0.9692061704365048,375,42,3,420
21184,bright,main,3,0.9792372149505532,333,43,1,377
21184,bright,main,4,0.9598307207370592,339,49,3,391
21184,bright,main,5,0.9611397816366704,364,34,2,400
21184,bright,main,6,0.9377766373809473,329,32,2,363
21184,bright,main,7,0.9530151696921497,283,58,0,341
21184,bright,main,8,0.9491179440577188,327,68,2,397
21184,bright,main,9,0.9668802230133401,332,70,3,405
21202,bright,main,0,0.9457206041908949,335,79,0,414
21202,bright,main,1,0.9505372975899391,330,61,3,394
21202,bright,main,2,0.9614321947008525,351,61,3,415
21202,bright,main,3,0.9506476620853394,311,67,1,379
21202,bright,main,4,0.9346786833875659,312,65,5,382
21202,bright,main,5,0.9782869998415595,331,60,1,392
21202,bright,main,6,0.9431608071037619,294,57,3,354
21202,bright,main,7,0.9486447583058638,278,64,2,344
21202,bright,main,8,0.9694193823415281,365,47,3,415
21202,bright,main,9,0.9531085358481043,337,65,7,409
21196,bright,main,0,0.9716474191871372,280,116,4,400
21196,bright,main,1,0.9316539402844748,149,29,3,181
21196,bright,main,2,0.9669872777917226,348,53,4,405
21196,bright,main,3,0.9698432227322261,274,84,2,360
21196,bright,main,4,0.9662293095792328,329,52,3,384
21196,bright,main,5,0.9570242333619291,318,70,1,389
21196,bright,main,6,0.9503549598726254,304,51,4,359
21196,bright,main,7,0.9450243099333563,295,51,3,349
21196,bright,main,8,0.9688133541204192,356,51,5,412
21196,bright,main,9,0.9762710035171817,300,92,3,395
1404,dark,main,0,0.9615271019192222,256,34,86,376
1404,dark,main,1,0.9840574202222143,237,35,88,360
1404,dark,main,2,0.9629485389425984,249,46,82,377
1404,dark,main,3,0.97904703744873,221,32,87,340
1404,dark,main,4,0.9591161865547827,237,30,79,346
1404,dark,main,5,0.9503352553514495,238,30,86,354
1404,dark,main,6,0.9510330964059629,207,42,73,322
1404,dark,main,7,0.958838635777719,221,36,67,324
1404,dark,main,8,0.9602632076428362,235,36,92,363
1404,dark,main,9,0.9587791494898401,248,36,91,375
20240,bright,main,0,0.9704692911099871,359,75,2,436
20240,bright,main,1,0.9406672427976975,299,76,7,382
20240,bright,main,2,0.9609052972026808,340,79,3,422
20240,bright,main,3,0.9702133575305788,297,89,0,386
20240,bright,main,4,0.9449536304918952,298,88,3,389
20240,bright,main,5,0.9532318170467398,322,72,4,398
20240,bright,main,6,0.9623204106686357,309,61,4,374
20240,bright,main,7,0.9609004099267717,295,57,6,358
20240,bright,main,8,0.9738660997825935,353,62,3,418
20240,bright,main,9,0.9845285485849588,373,47,6,426
1751,dark,main,0,0.9351549804177353,264,21,92,377
1751,dark,main,1,0.930446599881297,248,23,75,346
1751,dark,main,2,0.9569117919824791,271,16,89,376
1751,dark,main,3,0.9590618573552531,264,18,81,363
1751,dark,main,4,0.943366157128897,254,25,80,359
1751,dark,main,5,0.9590076261532547,260,21,86,367
1751,dark,main,6,0.9580138489730731,214,23,92,329
1751,dark,main,7,0.9680004596469372,217,17,84,318
1751,dark,main,8,0.9586082601427982,259,22,84,365
1751,dark,main,9,0.9603156277428259,280,21,72,373
2175,dark,main,0,0.9766654402436973,278,15,97,390
2175,dark,main,1,0.9599024665303563,246,13,94,353
2175,dark,main,2,0.9523849038204916,264,12,122,398
2175,dark,main,3,0.9602970320112469,273,12,80,365
2175,dark,main,4,0.9601564238331619,264,15,85,364
2175,dark,main,5,0.9398813028142542,290,18,66,374
2175,dark,main,6,0.9533745849307552,249,14,75,338
2175,dark,main,7,0.9426547461662964,266,11,66,343
2175,dark,main,8,0.9587484682711472,245,17,105,367
2175,dark,main,9,0.9519001186535885,280,11,101,392
1750,dark,main,0,0.9781011445652747,287,23,79,389
1750,dark,main,1,0.9436993917160557,242,13,79,334
1750,dark,main,2,0.9672930600702143,251,29,68,348
1750,dark,main,3,0.9558399052419069,225,31,92,348
1750,dark,main,4,0.976538030456772,247,13,98,358
1750,dark,main,5,0.9695991943000085,244,30,79,353
1750,dark,main,6,0.9195474653244667,216,30,67,313
1750,dark,main,7,0.9559008486676066,238,22,66,326
1750,dark,main,8,0.958717910667042,270,23,81,374
1750,dark,main,9,0.9452384259112674,278,21,78,377
20654,bright,main,0,0.9424489091186072,345,68,2,415
20654,bright,main,1,0.9424489091186072,345,68,2,415
20654,bright,main,2,0.9470630699779296,371,42,2,415
20654,bright,main,3,0.96290988511066,310,64,0,374
20654,bright,main,4,0.9719970306486797,329,45,2,376
20654,bright,main,5,0.9619955124063644,308,66,2,376
20654,bright,main,6,0.973400904444007,308,46,6,360
20654,bright,main,7,0.960175137972655,266,60,1,327
20654,bright,main,8,0.9598343851152733,336,54,4,394
20654,bright,main,9,0.9650601054489041,355,50,4,409
20257,bright,main,0,0.9647619791377178,336,82,1,419
20257,bright,main,1,0.947608606217828,293,85,2,380
20257,bright,main,2,0.9623704556748037,384,34,0,418
20257,bright,main,3,0.9610985619258029,340,48,4,392
20257,bright,main,4,0.9575541624795932,338,54,4,396
20257,bright,main,5,0.9599738416235032,330,64,4,398
20257,bright,main,6,0.9761083510799035,290,61,1,352
20257,bright,main,7,0.9538839928422815,252,91,3,346
20257,bright,main,8,0.9597739748461939,312,100,4,416
20257,bright,main,9,0.9509788561771918,368,53,4,425
20377,bright,main,0,0.9428476671475048,354,50,6,410
20377,bright,main,1,0.9317231852440545,334,41,0,375
20377,bright,main,2,0.9445296463346777,322,61,1,384
20377,bright,main,3,0.962113142521354,298,63,2,363
20377,bright,main,4,0.9635855335267999,309,55,5,369
20377,bright,main,5,0.967525308268628,340,46,5,391
20377,bright,main,6,0.97115029854115,292,51,4,347
20377,bright,main,7,0.9693206767462835,316,27,4,347
20377,bright,main,8,0.9683302700964047,348,57,1,406
20377,bright,main,9,0.9624130057310574,346,60,1,407
1433,dark,main,0,0.9627677901532615,233,70,62,365
1433,dark,main,1,0.9408632896079737,203,60,78,341
1433,dark,main,2,0.9594774400878459,217,77,87,381
1433,dark,main,3,0.9480244697011001,227,46,72,345
1433,dark,main,4,0.953990949050155,216,57,78,351
1433,dark,main,5,0.9538629020056134,239,48,77,364
1433,dark,main,6,0.9461351115500188,175,50,71,296
1433,dark,main,7,0.9243606129440572,146,89,53,288
1433,dark,main,8,0.9654833926890344,168,95,44,307
1433,dark,main,9,0.9384218093808896,149,54,27,230
20923,bright,main,0,0.9679204494677018,366,73,2,441
20923,bright,main,1,0.9480658483815487,318,79,4,401
20923,bright,main,2,0.9715431693400794,353,75,1,429
20923,bright,main,3,0.9586842647999242,304,91,5,400
20923,bright,main,4,0.9514997663789039,287,112,4,403
20923,bright,main,5,0.9689822716726051,338,68,3,409
20923,bright,main,6,0.94342060027964,300,65,4,369
20923,bright,main,7,0.9545109297681259,318,46,1,365
20923,bright,main,8,0.9823324920404126,371,54,2,427
20923,bright,main,9,0.9751526154247284,373,61,5,439
21162,bright,main,0,0.9546102776018145,336,80,3,419
21162,bright,main,1,0.9538838186500572,315,54,4,373
21162,bright,main,2,0.963142175873002,338,67,6,411
21162,bright,main,3,0.9534644912750319,311,52,6,369
21162,bright,main,4,0.9580816793272456,318,63,3,384
21162,bright,main,5,0.9348297244276216,299,76,7,382
21162,bright,main,6,0.937736557478331,249,83,5,337
21162,bright,main,7,0.9608761978923367,249,86,1,336
21162,bright,main,8,0.9665178891513335,283,101,0,384
21162,bright,main,9,0.9555105835270244,330,70,2,402
21181,bright,main,0,0.9612566569235848,373,45,3,421
21181,bright,main,1,0.955083955123121,333,37,3,373
21181,bright,main,2,0.9665570423924862,368,44,3,415
21181,bright,main,3,0.9569421209014884,302,52,3,357
21181,bright,main,4,0.9753822384256479,335,47,1,383
21181,bright,main,5,0.9713490035866706,362,40,2,404
21181,bright,main,6,0.9686628868154975,300,52,5,357
21181,bright,main,7,0.9626834774766103,295,42,1,338
21181,bright,main,8,0.9561165412646192,368,44,0,412
21181,bright,main,9,0.9754992632501892,360,42,4,406
2196,dark,main,0,0.9464313142872147,301,15,77,393
2196,dark,main,1,0.9400502355166547,261,16,75,352
2196,dark,main,2,0.96562168822562,283,14,90,387
2196,dark,main,3,0.9497096396859848,273,14,76,363
2196,dark,main,4,0.9409099838347553,276,17,74,367
2196,dark,main,5,0.944695602343942,255,15,88,358
2196,dark,main,6,0.9573443224463297,250,14,64,328
2196,dark,main,7,0.9263305952206587,218,12,92,322
2196,dark,main,8,0.9834805662552041,290,18,68,376
2196,dark,main,9,0.9658306749721799,278,18,86,382
1762,dark,main,0,0.957645753883807,288,26,78,392
1762,dark,main,1,0.9521056158787586,255,24,82,361
1762,dark,main,2,0.9774936296126772,255,34,96,385
1762,dark,main,3,0.9281172955307552,229,37,80,346
1762,dark,main,4,0.9500469121469983,262,25,82,369
1762,dark,main,5,0.9592432856244067,198,111,53,362
1762,dark,main,6,0.9649796719694772,226,28,65,319
1762,dark,main,7,0.9769897275087449,224,25,76,325
1762,dark,main,8,0.956201665184371,263,18,93,374
1762,dark,main,9,0.9681247846679999,271,19,83,373
20888,bright,main,0,0.9780676018242594,313,113,4,430
20888,bright,main,1,0.9582798830736518,283,116,1,400
20888,bright,main,2,0.9746553097024291,344,84,0,428
20888,bright,main,3,0.960785118319884,295,97,5,397
20888,bright,main,4,0.9708630268169829,311,87,7,405
20888,bright,main,5,0.9447136045323086,299,102,2,403
20888,bright,main,6,0.9411477901082291,250,108,4,362
20888,bright,main,7,0.9692791555503407,261,94,2,357
20888,bright,main,8,0.980833947419247,326,92,4,422
20888,bright,main,9,0.9775799593423179,325,94,3,422
1765,dark,main,0,0.9669555408633179,281,18,88,387
1765,dark,main,1,0.9528333327206074,255,16,81,352
1765,dark,main,2,0.9767465008268479,277,23,87,387
1765,dark,main,3,0.9290774214547493,253,15,76,344
1765,dark,main,4,0.9506209829683895,245,19,85,349
1765,dark,main,5,0.9545380950412156,242,17,92,351
1765,dark,main,6,0.922217889308801,240,14,61,315
1765,dark,main,7,0.944293105441356,223,15,84,322
1765,dark,main,8,0.972963847672064,254,17,86,357
1765,dark,main,9,0.9601722254584402,260,14,111,385
1912,dark,main,0,0.9781856684562474,248,32,97,377
1912,dark,main,1,0.9665075729960615,231,32,84,347
1912,dark,main,2,0.9832475363441818,257,43,86,386
1912,dark,main,3,0.949431233367248,241,25,78,344
1912,dark,main,4,0.9634370334352305,243,20,92,355
1912,dark,main,5,0.9471960886673055,245,34,74,353
1912,dark,main,6,0.9637735565820142,213,24,66,303
1912,dark,main,7,0.9589264472911163,228,26,63,317
1912,dark,main,8,0.9509255268042326,255,26,93,374
1912,dark,main,9,0.9476582447228994,244,41,84,369
1737,dark,main,0,0.9584070207933146,267,21,97,385
1737,dark,main,1,0.9576778571847097,250,15,92,357
1737,dark,main,2,0.9374855336510509,269,18,82,369
1737,dark,main,3,0.967087384935443,249,19,72,340
1737,dark,main,4,0.959262503800191,227,25,83,335
1737,dark,main,5,0.9488651216236123,252,21,61,334
1737,dark,main,6,0.9495731902218066,225,19,73,317
1737,dark,main,7,0.9555360852622007,235,20,81,336
1737,dark,main,8,0.930974447661486,257,15,94,366
1737,dark,main,9,0.9609648111254749,275,19,87,381
1241,dark,main,0,0.9662550692729646,246,15,118,379
1241,dark,main,1,0.9787938243692851,232,21,100,353
1241,dark,main,2,0.9725903445090676,282,17,82,381
1241,dark,main,3,0.9616672832759401,262,15,79,356
1241,dark,main,4,0.9657321885835154,245,16,93,354
1241,dark,main,5,0.9576206355748852,255,11,91,357
1241,dark,main,6,0.9214545868061046,242,15,72,329
1241,dark,main,7,0.9417592635213893,239,18,67,324
1241,dark,main,8,0.9324149933876771,263,15,98,376
1241,dark,main,9,0.9669694036979605,265,16,100,381
2161,dark,main,0,0.9406642083138044,282,13,91,386
2161,dark,main,1,0.9591517376354364,253,13,82,348
2161,dark,main,2,0.9501061978715241,262,14,96,372
2161,dark,main,3,0.9533555830308315,262,16,94,372
2161,dark,main,4,0.9584676519647127,260,15,92,367
2161,dark,main,5,0.9677129326540744,252,14,91,357
2161,dark,main,6,0.9502312838847812,243,12,71,326
2161,dark,main,7,0.9703037805717359,237,15,77,329
2161,dark,main,8,0.9669093996703112,259,19,93,371
2161,dark,main,9,0.9755002137502841,266,15,97,378
20914,bright,main,0,0.9601773375293298,337,95,4,436
20914,bright,main,1,0.9711857649742615,314,84,5,403
20914,bright,main,2,0.9530651062544754,336,90,5,431
20914,bright,main,3,0.9382400027236203,334,63,5,402
20914,bright,main,4,0.9576855057816068,319,85,3,407
20914,bright,main,5,0.9564381210344566,278,116,7,401
20914,bright,main,6,0.9759234867423412,246,113,3,362
20914,bright,main,7,0.9475797712178583,275,91,2,368
20914,bright,main,8,0.9658601504484318,315,108,3,426
20914,bright,main,9,0.9637284491686112,333,99,5,437
2173,dark,main,0,0.9571642410534686,305,13,84,402
2173,dark,main,1,0.953935943453162,266,16,76,358
2173,dark,main,2,0.9683470528967284,288,16,82,386
2173,dark,main,3,0.9647929282726443,256,14,89,359
2173,dark,main,4,0.9640404502639065,267,15,85,367
2173,dark,main,5,0.9704507854165279,253,13,82,348
2173,dark,main,6,0.9552013041069275,219,12,89,320
2173,dark,main,7,0.9624607112897733,238,13,77,328
2173,dark,main,8,0.9712173622719583,266,13,85,364
2173,dark,main,9,0.9492949443302028,305,13,84,402
2181,dark,main,0,0.963476222786677,290,19,95,404
2181,dark,main,1,0.9542249184154786,259,14,83,356
2181,dark,main,2,0.9635037688387869,284,13,93,390
2181,dark,main,3,0.9681290743474901,258,11,77,346
2181,dark,main,4,0.9681916500246741,287,12,61,360
2181,dark,main,5,0.9631072378280005,258,21,80,359
2181,dark,main,6,0.9468691825791579,239,13,72,324
2181,dark,main,7,0.9613534559672451,231,14,79,324
2181,dark,main,8,0.9506423121444122,267,13,85,365
2181,dark,main,9,0.9755032062187274,282,15,78,375
1240,dark,main,0,0.9720587646626847,295,16,74,385
1240,dark,main,1,0.9668711899287269,249,13,85,347
1240,dark,main,2,0.9507207336567198,273,21,96,390
1240,dark,main,3,0.9189144416679926,253,15,77,345
1240,dark,main,4,0.9518307141452029,267,20,77,364
1240,dark,main,5,0.9708777811034115,271,19,82,372
1240,dark,main,6,0.9726053273845778,232,19,77,328
1240,dark,main,7,0.9473911787383978,227,20,75,322
1240,dark,main,8,0.9431732725398945,271,23,85,379
1240,dark,main,9,0.9210975433749301,281,15,96,392
2172,dark,main,0,0.9704269705633248,297,13,89,399
2172,dark,main,1,0.9394173701131506,259,14,94,367
2172,dark,main,2,0.9536669036898228,272,20,98,390
2172,dark,main,3,0.9511036505263647,271,15,69,355
2172,dark,main,4,0.9577670728504531,276,15,85,376
2172,dark,main,5,0.9442290366548076,248,14,86,348
2172,dark,main,6,0.9578595730144611,230,14,69,313
2172,dark,main,7,0.9740817935224514,224,14,82,320
2172,dark,main,8,0.9649194739161235,267,19,88,374
2172,dark,main,9,0.9613954882348997,289,11,92,392
20776,bright,main,0,0.9765532872039584,372,55,4,431
20776,bright,main,1,0.9543636368637176,334,50,4,388
20776,bright,main,2,0.9742920444922808,354,63,5,422
20776,bright,main,3,0.9532718182355854,323,63,4,390
20776,bright,main,4,0.960785118319884,339,53,6,398
20776,bright,main,5,0.948635853990202,324,63,5,392
20776,bright,main,6,0.9613817913952643,289,64,2,355
20776,bright,main,7,0.9570791239241565,304,48,5,357
20776,bright,main,8,0.9608798688581033,336,73,5,414
20776,bright,main,9,0.954335246717451,379,48,5,432
1918,dark,main,0,0.9581729172088946,266,22,95,383
1918,dark,main,1,0.9040620522142158,254,33,69,356
1918,dark,main,2,0.9532943199572342,257,33,91,381
1918,dark,main,3,0.9653547792180168,233,29,73,335
1918,dark,main,4,0.9685591782743107,257,22,78,357
1918,dark,main,5,0.9458135001822588,228,26,90,344
1918,dark,main,6,0.9396460601337965,208,19,81,308
1918,dark,main,7,0.9510888240285674,213,31,70,314
1918,dark,main,8,0.9709088602761594,238,32,85,355
1918,dark,main,9,0.9469176601820124,252,33,90,375
1738,dark,main,0,0.9317031269870729,269,17,104,390
1738,dark,main,1,0.9434630648742552,242,16,98,356
1738,dark,main,2,0.9634710946089292,259,23,95,377
1738,dark,main,3,0.9569506957664357,258,14,83,355
1738,dark,main,4,0.9467670329663233,242,18,98,358
1738,dark,main,5,0.9466855089628443,243,20,87,350
1738,dark,main,6,0.953976723155597,228,16,68,312
1738,dark,main,7,0.9439650147362035,260,21,54,335
1738,dark,main,8,0.9406461438430238,267,21,91,379
1738,dark,main,9,0.9811876428019044,266,21,90,377
21161,bright,main,0,0.9720353533397716,331,82,3,416
21161,bright,main,1,0.9583586774296665,297,69,4,370
21161,bright,main,2,0.938038585737565,331,57,4,392
21161,bright,main,3,0.9371201304639195,275,73,2,350
21161,bright,main,4,0.9496191434595329,314,57,5,376
21161,bright,main,5,0.9683697353747407,315,63,3,381
21161,bright,main,6,0.9751979306787742,298,46,3,347
21161,bright,main,7,0.9517981229573899,300,39,7,346
21161,bright,main,8,0.9663184139447838,355,44,6,405
21161,bright,main,9,0.9487058281824642,348,51,3,402
1749,dark,main,0,0.9487517368575338,266,18,91,375
1749,dark,main,1,0.9696420869133059,246,14,79,339
1749,dark,main,2,0.9776635992543052,260,25,99,384
1749,dark,main,3,0.9544557302183848,240,22,83,345
1749,dark,main,4,0.9538769520183649,255,13,78,346
1749,dark,main,5,0.9787206676945687,243,19,79,341
1749,dark,main,6,0.945922235355875,231,16,75,322
1749,dark,main,7,0.9380046856243224,230,18,76,324
1749,dark,main,8,0.9633601088447226,259,18,97,374
1749,dark,main,9,0.9588550231377437,271,18,100,389
2160,dark,main,0,0.9587434829390361,284,14,83,381
2160,dark,main,1,0.9478937422938946,229,14,87,330
2160,dark,main,2,0.9718869034226342,258,13,69,340
2160,dark,main,3,0.976070645056274,224,12,94,330
2160,dark,main,4,0.9684951558686578,257,12,89,358
2160,dark,main,5,0.9530009596554716,253,21,76,350
