TILEID,PROGRAM,SURVEY,LASTNIGHT,PETALID,H,H_TILE,N_GAL,N_STAR,N_QSO,N_GOOD_Z
21264,bright,main,20211109,3,0.9909864526871943,0.9996208228710434,312,70,6,388
21264,bright,main,20211109,4,0.9947126009678787,0.9996208228710434,299,93,5,397
21264,bright,main,20211109,5,0.991731587610421,0.9996208228710434,318,90,2,410
21264,bright,main,20211109,6,0.9943169744528002,0.9996208228710434,330,94,6,430
21264,bright,main,20211109,7,0.9919527929657821,0.9996208228710434,306,61,4,371
21264,bright,main,20211109,8,0.9901546181124481,0.9996208228710434,345,70,4,419
21264,bright,main,20211109,9,0.9970358148129069,0.9996208228710434,362,61,8,431
10545,dark,main,20211109,0,0.9944814857477206,0.9991907507146631,322,16,56,394
10545,dark,main,20211109,1,0.9920785892647035,0.9991907507146631,255,13,68,336
10545,dark,main,20211109,2,0.99122304956258,0.9991907507146631,299,13,75,387
10545,dark,main,20211109,3,0.9906159502483243,0.9991907507146631,304,12,37,353
10545,dark,main,20211109,4,0.9924664721471242,0.9991907507146631,291,8,49,348
10545,dark,main,20211109,5,0.9826188712067022,0.9991907507146631,275,14,76,365
10545,dark,main,20211109,6,0.9906562299781901,0.9991907507146631,294,12,73,379
10545,dark,main,20211109,7,0.9898265107880276,0.9991907507146631,275,11,42,328
10545,dark,main,20211109,8,0.9910995647128963,0.9991907507146631,308,12,40,360
10545,dark,main,20211109,9,0.9956072919497748,0.9991907507146631,276,15,83,374
6943,dark,main,20211109,0,0.9908658607267529,0.9985324467608623,310,14,61,385
6943,dark,main,20211109,1,0.9910097536997532,0.9985324467608623,254,9,41,304
6943,dark,main,20211109,2,0.9863376378992479,0.9985324467608623,297,11,67,375
6943,dark,main,20211109,3,0.9906006854045829,0.9985324467608623,267,15,50,332
6943,dark,main,20211109,4,0.9915657819298082,0.9985324467608623,278,14,62,354
6943,dark,main,20211109,5,0.9956933591878716,0.9985324467608623,310,10,50,370
6943,dark,main,20211109,6,0.9958517351060938,0.9985324467608623,282,22,76,380
6943,dark,main,20211109,7,0.9802529522199375,0.9985324467608623,256,16,48,320
6943,dark,main,20211109,8,0.9865644993001212,0.9985324467608623,287,10,49,346
6943,dark,main,20211109,9,0.9771681181098806,0.9985324467608623,308,10,56,374
2046,dark,main,20211109,0,0.9906212580862829,0.9993808795804031,305,10,68,383
2046,dark,main,20211109,1,0.9895247564123817,0.9993808795804031,264,8,48,320
2046,dark,main,20211109,2,0.9959769513755814,0.9993808795804031,321,10,57,388
2046,dark,main,20211109,3,0.9890013538775946,0.9993808795804031,294,11,38,343
2046,dark,main,20211109,4,0.9925604283148,0.9993808795804031,274,13,52,339
2046,dark,main,20211109,5,0.9918566274838564,0.9993808795804031,297,11,59,367
2046,dark,main,20211109,6,0.9917371335952626,0.9993808795804031,290,12,73,375
2046,dark,main,20211109,7,0.9966653328890482,0.9993808795804031,242,15,72,329
2046,dark,main,20211109,8,0.9936397307770295,0.9993808795804031,257,12,97,366
2046,dark,main,20211109,9,0.9922833210465162,0.9993808795804031,229,12,61,302
6740,dark,main,20211109,0,0.9934020898021689,0.9992848608140591,325,11,47,383
6740,dark,main,20211109,1,0.9864432044256922,0.9992848608140591,277,9,42,328
6740,dark,main,20211109,2,0.9913591887206554,0.9992848608140591,316,11,47,374
6740,dark,main,20211109,3,0.9937790296493746,0.9992848608140591,264,11,62,337
6740,dark,main,20211109,4,0.9930286608675971,0.9992848608140591,287,14,51,352
6740,dark,main,20211109,5,0.989492712319236,0.9992848608140591,282,11,55,348
6740,dark,main,20211109,6,0.9901718455383801,0.9992848608140591,284,11,84,379
6740,dark,main,20211109,7,0.9916592717131956,0.9992848608140591,259,13,54,326
6740,dark,main,20211109,8,0.9942002492984976,0.9992848608140591,307,13,59,379
6740,dark,main,20211109,9,0.9950922053762072,0.9992848608140591,293,17,74,384
11058,dark,main,20211110,0,0.9860455432774908,0.9984191099576515,316,10,59,385
11058,dark,main,20211110,1,0.9875679846856809,0.9984191099576515,259,11,52,322
11058,dark,main,20211110,2,0.9938869059663297,0.9984191099576515,327,10,57,394
11058,dark,main,20211110,3,0.988753355591136,0.9984191099576515,297,11,54,362
11058,dark,main,20211110,4,0.9927877710902707,0.9984191099576515,275,16,55,346
11058,dark,main,20211110,5,0.9858566578089278,0.9984191099576515,271,15,73,359
11058,dark,main,20211110,6,0.9940803597177815,0.9984191099576515,289,16,73,378
11058,dark,main,20211110,7,0.9940191685897847,0.9984191099576515,274,12,45,331
11058,dark,main,20211110,8,0.9891617260880271,0.9984191099576515,305,11,54,370
11058,dark,main,20211110,9,0.9924448612932313,0.9984191099576515,302,13,54,369
4698,dark,main,20211110,0,0.9953752609558103,0.9990686218955848,281,16,67,364
4698,dark,main,20211110,1,0.9916372552943495,0.9990686218955848,258,27,46,331
4698,dark,main,20211110,2,0.9842755247587166,0.9990686218955848,293,22,56,371
4698,dark,main,20211110,3,0.9906960921649276,0.9990686218955848,267,20,61,348
4698,dark,main,20211110,4,0.9919976841263547,0.9990686218955848,302,15,50,367
4698,dark,main,20211110,5,0.995140197698636,0.9990686218955848,279,20,64,363
4698,dark,main,20211110,6,0.993500599275384,0.9990686218955848,306,22,53,381
4698,dark,main,20211110,7,0.9877477263772181,0.9990686218955848,259,23,44,326
4698,dark,main,20211110,8,0.9933975173977396,0.9990686218955848,298,15,55,368
4698,dark,main,20211110,9,0.9839453997008639,0.9990686218955848,281,14,47,342
21879,bright,main,20211110,0,0.9938462402482999,0.9989708911324044,307,128,5,440
21879,bright,main,20211110,1,0.993414052350271,0.9989708911324044,260,121,3,384
21879,bright,main,20211110,2,0.9904387362005984,0.9989708911324044,239,189,2,430
21879,bright,main,20211110,3,0.9922438170300174,0.9989708911324044,200,195,5,400
21879,bright,main,20211110,4,0.9901053653512708,0.9989708911324044,183,219,4,406
21879,bright,main,20211110,5,0.992787755291213,0.9989708911324044,222,190,5,417
21879,bright,main,20211110,6,0.9888753552652543,0.9989708911324044,232,186,8,426
21879,bright,main,20211110,7,0.9950372160983656,0.9989708911324044,212,154,4,370
21879,bright,main,20211110,8,0.9904173591709874,0.9989708911324044,261,159,4,424
21879,bright,main,20211110,9,0.9914301326754168,0.9989708911324044,277,147,5,429
10062,dark,main,20211110,0,0.9932839571703748,0.9991440056077068,312,12,52,376
10062,dark,main,20211110,1,0.9947843617962091,0.9991440056077068,273,12,52,337
10062,dark,main,20211110,2,0.9944758455677148,0.9991440056077068,316,10,49,375
10062,dark,main,20211110,3,0.9861527909562087,0.9991440056077068,271,11,53,335
10062,dark,main,20211110,4,0.9889310288311299,0.9991440056077068,300,13,44,357
10062,dark,main,20211110,5,0.992721377479949,0.9991440056077068,318,10,46,374
10062,dark,main,20211110,6,0.9907496501734889,0.9991440056077068,316,10,59,385
10062,dark,main,20211110,7,0.9917112230102099,0.9991440056077068,253,10,69,332
10062,dark,main,20211110,8,0.9946977618592633,0.9991440056077068,299,11,82,392
10062,dark,main,20211110,9,0.9884186349403478,0.9991440056077068,314,14,54,382
8290,dark,main,20211110,0,0.9868915338695312,0.998870520772236,305,14,62,381
8290,dark,main,20211110,1,0.9785014405536369,0.998870520772236,251,11,66,328
8290,dark,main,20211110,2,0.9900451238281163,0.998870520772236,308,13,62,383
8290,dark,main,20211110,3,0.9892980583279428,0.998870520772236,289,13,43,345
8290,dark,main,20211110,4,0.9833258005309977,0.998870520772236,265,12,68,345
8290,dark,main,20211110,5,0.9851273728604261,0.998870520772236,289,12,55,356
8290,dark,main,20211110,6,0.9865354716448735,0.998870520772236,297,14,46,357
8290,dark,main,20211110,7,0.9943579132633997,0.998870520772236,280,12,41,333
8290,dark,main,20211110,8,0.9937041828118985,0.998870520772236,287,11,55,353
8290,dark,main,20211110,9,0.9930233147101991,0.998870520772236,270,11,64,345
5663,dark,main,20211110,0,0.9942669315557192,0.9990998501502556,271,27,73,371
5663,dark,main,20211110,1,0.9920047456120967,0.9990998501502556,232,15,93,340
5663,dark,main,20211110,2,0.9877173186586401,0.9990998501502556,275,18,89,382
5663,dark,main,20211110,3,0.992245869194547,0.9990998501502556,251,19,85,355
5663,dark,main,20211110,4,0.9896292871920995,0.9990998501502556,252,16,85,353
5663,dark,main,20211110,5,0.9925128874393063,0.9990998501502556,253,21,87,361
5663,dark,main,20211110,6,0.992602662536162,0.9990998501502556,278,16,89,383
5663,dark,main,20211110,7,0.9848168726427924,0.9990998501502556,230,14,85,329
5663,dark,main,20211110,8,0.9835592804118254,0.9990998501502556,271,22,80,373
5663,dark,main,20211110,9,0.9943908712229627,0.9990998501502556,272,21,73,366
2540,dark,main,20211110,0,0.9906400265239259,0.9989754399150907,322,10,49,381
2540,dark,main,20211110,1,0.9900066542240883,0.9989754399150907,281,15,38,334
2540,dark,main,20211110,2,0.9937181664864507,0.9989754399150907,294,22,61,377
2540,dark,main,20211110,3,0.9909975667464563,0.9989754399150907,268,22,68,358
2540,dark,main,20211110,4,0.9953420109172252,0.9989754399150907,256,19,85,360
2540,dark,main,20211110,5,0.9890253037216373,0.9989754399150907,292,16,61,369
2540,dark,main,20211110,6,0.993495035681307,0.9989754399150907,300,16,56,372
2540,dark,main,20211110,7,0.9925481798767347,0.9989754399150907,252,16,62,330
2540,dark,main,20211110,8,0.9897032426710632,0.9989754399150907,287,17,68,372
2540,dark,main,20211110,9,0.9908921684604297,0.9989754399150907,297,13,45,355
11076,dark,main,20211110,0,0.9896680966129248,0.9992916551703943,331,12,51,394
11076,dark,main,20211110,1,0.9914657209762752,0.9992916551703943,255,13,72,340
11076,dark,main,20211110,2,0.9895071947562921,0.9992916551703943,311,14,62,387
11076,dark,main,20211110,3,0.9892176160813619,0.9992916551703943,296,11,49,356
11076,dark,main,20211110,4,0.9823182899563259,0.9992916551703943,291,11,45,347
11076,dark,main,20211110,5,0.9933819375373714,0.9992916551703943,314,11,43,368
11076,dark,main,20211110,6,0.9891471474565603,0.9992916551703943,328,11,52,391
11076,dark,main,20211110,7,0.994955002126249,0.9992916551703943,246,10,52,308
11076,dark,main,20211110,8,0.9904752239450106,0.9992916551703943,272,15,86,373
11076,dark,main,20211110,9,0.9892707246211002,0.9992916551703943,279,14,53,346
11067,dark,main,20211110,0,0.9928762736388352,0.9993637255706107,320,11,54,385
11067,dark,main,20211110,1,0.9910065880210908,0.9993637255706107,254,16,52,322
11067,dark,main,20211110,2,0.9915242549010328,0.9993637255706107,314,15,72,401
11067,dark,main,20211110,3,0.986547191353305,0.9993637255706107,283,14,49,346
11067,dark,main,20211110,4,0.9921452061370897,0.9993637255706107,286,11,70,367
11067,dark,main,20211110,5,0.9939756515602902,0.9993637255706107,275,15,81,371
11067,dark,main,20211110,6,0.9945890917545741,0.9993637255706107,259,13,100,372
11067,dark,main,20211110,7,0.9879585852737003,0.9993637255706107,238,18,82,338
11067,dark,main,20211110,8,0.9926026127686622,0.9993637255706107,317,15,56,388
11067,dark,main,20211110,9,0.9830832318117352,0.9993637255706107,273,12,76,361
10516,dark,main,20211110,0,0.9943997219076819,0.9983425068586264,281,19,84,384
10516,dark,main,20211110,1,0.9883611766518546,0.9983425068586264,219,10,97,326
10516,dark,main,20211110,2,0.9908378255582343,0.9983425068586264,280,17,81,378
10516,dark,main,20211110,3,0.9871181584135904,0.9983425068586264,278,11,65,354
10516,dark,main,20211110,4,0.9918202150587564,0.9983425068586264,293,16,54,363
10516,dark,main,20211110,5,0.9908953231294453,0.9983425068586264,272,15,78,365
10516,dark,main,20211110,6,0.9938618103301061,0.9983425068586264,304,13,66,383
10516,dark,main,20211110,7,0.9913747523451917,0.9983425068586264,261,12,56,329
10516,dark,main,20211110,8,0.9894332715384405,0.9983425068586264,290,12,57,359
10516,dark,main,20211110,9,0.9903280234731788,0.9983425068586264,289,12,53,354
11083,dark,main,20211110,0,0.994378227789982,0.9988414850554423,315,11,57,383
11083,dark,main,20211110,1,0.9891552791671191,0.9988414850554423,265,15,36,316
11083,dark,main,20211110,2,0.9937269942787655,0.9988414850554423,297,15,55,367
11083,dark,main,20211110,3,0.9895182625412923,0.9988414850554423,292,13,45,350
11083,dark,main,20211110,4,0.99481523410245,0.9988414850554423,297,15,42,354
11083,dark,main,20211110,5,0.9970745604992988,0.9988414850554423,272,16,81,369
11083,dark,main,20211110,6,0.989185906330424,0.9988414850554423,276,16,88,380
11083,dark,main,20211110,7,0.9855839370187692,0.9988414850554423,259,13,61,333
11083,dark,main,20211110,8,0.9924780358289133,0.9988414850554423,309,16,49,374
11083,dark,main,20211110,9,0.9944082852092774,0.9988414850554423,300,11,49,360
8400,dark,main,20211110,0,0.9914419444679322,0.9989508757927829,326,25,42,393
8400,dark,main,20211110,1,0.986981454994378,0.9989508757927829,241,17,57,315
8400,dark,main,20211110,2,0.9872247995981904,0.9989508757927829,304,18,54,376
8400,dark,main,20211110,3,0.9875701402683505,0.9989508757927829,270,24,55,349
8400,dark,main,20211110,4,0.9942865576568665,0.9989508757927829,300,15,50,365
8400,dark,main,20211110,5,0.9976197923108332,0.9989508757927829,271,15,66,352
8400,dark,main,20211110,6,0.9946361954757778,0.9989508757927829,299,20,60,379
8400,dark,main,20211110,7,0.9684428455881753,0.9989508757927829,251,31,50,332
8400,dark,main,20211110,8,0.9970852164146119,0.9989508757927829,320,19,31,370
8400,dark,main,20211110,9,0.9924024202793778,0.9989508757927829,287,15,35,337
11612,dark,main,20211110,0,0.9879947068231134,0.9992769644701736,308,16,64,388
11612,dark,main,20211110,1,0.994746928548835,0.9992769644701736,251,11,76,338
11612,dark,main,20211110,2,0.990056028982972,0.9992769644701736,285,19,77,381
11612,dark,main,20211110,3,0.9835517942682189,0.9992769644701736,277,16,55,348
11612,dark,main,20211110,4,0.9931782628649051,0.9992769644701736,273,12,77,362
11612,dark,main,20211110,5,0.9909508985730687,0.9992769644701736,259,14,86,359
11612,dark,main,20211110,6,0.9831274314895695,0.9992769644701736,256,16,106,378
11612,dark,main,20211110,7,0.9949369204465535,0.9992769644701736,237,14,80,331
11612,dark,main,20211110,8,0.9900465178313577,0.9992769644701736,268,13,99,380
11612,dark,main,20211110,9,0.991491820879652,0.9992769644701736,277,19,89,385
6977,dark,main,20211110,0,0.9900888088600496,0.9994250451324691,301,18,67,386
6977,dark,main,20211110,1,0.9878861312619734,0.9994250451324691,256,23,60,339
6977,dark,main,20211110,2,0.9904690976673599,0.9994250451324691,313,19,56,388
6977,dark,main,20211110,3,0.9892485997532283,0.9994250451324691,269,17,69,355
6977,dark,main,20211110,4,0.993602464585444,0.9994250451324691,269,13,75,357
6977,dark,main,20211110,5,0.9902456091003214,0.9994250451324691,287,19,53,359
6977,dark,main,20211110,6,0.9883805813435774,0.9994250451324691,285,14,63,362
6977,dark,main,20211110,7,0.9932086708851222,0.9994250451324691,248,12,50,310
6977,dark,main,20211110,8,0.9932602243836505,0.9994250451324691,281,18,55,354
6977,dark,main,20211110,9,0.9909042403551407,0.9994250451324691,279,14,63,356
23450,bright,main,20211110,0,0.9969467377520695,0.9992313621311124,314,119,2,435
23450,bright,main,20211110,1,0.9903094777299121,0.9992313621311124,270,110,5,385
23450,bright,main,20211110,2,0.9942347543212514,0.9992313621311124,303,124,1,428
23450,bright,main,20211110,3,0.9861742693599598,0.9992313621311124,275,117,5,397
23450,bright,main,20211110,4,0.9930576418982879,0.9992313621311124,238,96,6,340
23450,bright,main,20211110,5,0.9891516883813811,0.9992313621311124,151,83,6,240
23450,bright,main,20211110,6,0.9901937055987082,0.9992313621311124,273,154,4,431
23450,bright,main,20211110,7,0.992139631206856,0.9992313621311124,274,97,4,375
23450,bright,main,20211110,8,0.9929844748757346,0.9992313621311124,221,203,2,426
23450,bright,main,20211110,9,0.9919773112912846,0.9992313621311124,207,223,0,430
1705,dark,main,20211110,0,0.9921226954473146,0.9995368621673324,306,12,59,377
1705,dark,main,20211110,1,0.991444972752528,0.9995368621673324,263,15,38,316
1705,dark,main,20211110,2,0.9905319939942226,0.9995368621673324,310,12,51,373
1705,dark,main,20211110,3,0.990480143511132,0.9995368621673324,281,14,53,348
1705,dark,main,20211110,4,0.989680926881935,0.9995368621673324,273,13,59,345
1705,dark,main,20211110,5,0.9913711620406279,0.9995368621673324,279,16,63,358
1705,dark,main,20211110,6,0.991456665574617,0.9995368621673324,281,20,70,371
1705,dark,main,20211110,7,0.9853929458186789,0.9995368621673324,222,20,75,317
1705,dark,main,20211110,8,0.9928761629205851,0.9995368621673324,286,12,59,357
1705,dark,main,20211110,9,0.9905744465875691,0.9995368621673324,281,10,61,352
10256,dark,main,20211110,0,0.9886599253153419,0.998902571527247,313,11,80,404
10256,dark,main,20211110,1,0.9868472871008339,0.998902571527247,262,14,58,334
10256,dark,main,20211110,2,0.9903375075407872,0.998902571527247,320,12,55,387
10256,dark,main,20211110,3,0.9919124629287172,0.998902571527247,280,12,67,359
10256,dark,main,20211110,4,0.9915322500942084,0.998902571527247,297,10,56,363
10256,dark,main,20211110,5,0.9912604953930304,0.998902571527247,290,11,67,368
10256,dark,main,20211110,6,0.9868697573018436,0.998902571527247,288,10,86,384
10256,dark,main,20211110,7,0.9899992517016942,0.998902571527247,251,10,67,328
10256,dark,main,20211110,8,0.992148617326482,0.998902571527247,302,19,70,391
10256,dark,main,20211110,9,0.9919537475393456,0.998902571527247,268,13,80,361
3813,dark,main,20211110,0,0.9926347487898182,0.9995210529536889,292,18,79,389
3813,dark,main,20211110,1,0.9890350672275423,0.9995210529536889,247,18,58,323
3813,dark,main,20211110,2,0.9918331660371789,0.9995210529536889,304,20,65,389
3813,dark,main,20211110,3,0.989689968481101,0.9995210529536889,250,20,65,335
3813,dark,main,20211110,4,0.9917868519793733,0.9995210529536889,240,20,91,351
3813,dark,main,20211110,5,0.9924289567711414,0.9995210529536889,260,20,92,372
3813,dark,main,20211110,6,0.9925320202736752,0.9995210529536889,255,18,106,379
3813,dark,main,20211110,7,0.9879205850166521,0.9995210529536889,239,21,69,329
3813,dark,main,20211110,8,0.9947374445475768,0.9995210529536889,262,16,92,370
